user,rating,date,review
P. Chauvin,"1,0",4 décembre 2018,Je n'ai pas pu utiliser le produit. Impossible de l'enregistrer avec mon identifiant et mdp actifs. Impossible d'établir une connexion wi-fi. Retour prévu
Christine,"5,0",3 avril 2019,"J ai mis du temps à me décider pour passer à la liseuse.... je ne suis pas déçue. Légère, simple d usage et très agréable pour la lecture. Je recommande."
Client d'Amazon,"5,0",31 mai 2019,"La liseuse est tjrs ds mon sac, ainsi j'ai tjrs de quoi lire sur moi.plus facile à trimballer qu'un livre.
Mais chez moi,je reste fidèle au livre."
heckly maryline,"5,0",1 décembre 2018,"J’avais déjà un Kindle, mais après plusieurs année d’utilisation elle avais pris quelque choc. Cette nouvelle kindle et encore plus agréable au toucher."
ladycha,"4,0",4 décembre 2018,Cette liseuse kindle paperwhite 2018  me comblera de plaisir quand j'en maîtriserai toutes les possibilités d'utilisation.
joelle,"5,0",28 décembre 2018,"j'étais réticente à l'achat d'une liseuse, mais j'avoue que j'en suis très contente, je peux lire dans le noir sans déranger personne, un confort de lecture absolu...."
vulpin,"5,0",26 novembre 2018,La kindle paperwhite est tres belle elle fonctionne tres bien sauf le cable usb qui ne veut pas s incerer dans la kindle
grivet carine,"3,0",1 février 2019,"Nous n'avons pas pû introduire le cordon micro-usb fourni dans la connectique de la liseuse, alors que certains autres fonctionnent mais pas tous !?"
Tristan CHARLES,"5,0",14 mai 2019,Intuitif fait ce qu'on lui demande sans en faire trop / connectée ... La basse luminosité semble avoir plus de lumière que les versions précédentes
Dave,"5,0",12 décembre 2018,"Enfin un produit qu'on peut emmener partout, meme à la plage avec des enfants qui risquent de nous aroser. Ce n'est plus un probleme"
Client d'Amazon,"4,0",7 mai 2019,Bon produit. La batterie tient bien la charge et la lecture est très confortable. Plus besoin de charger la valise en dévalisant la bibliothèque !
Som,"5,0",13 décembre 2018,"C'est un cadeau. Ouvert pour faire les vérifications demandées par Amazon
RAS"
Tim Martine,"5,0",4 janvier 2019,je n'avais pas  compris que les extraits étaient des livres à payer ensuite.
Annabelle Ciapa,"4,0",12 avril 2019,Je cherche à savoir comment afficher le pourcentage de batterie disponible mais je ne trouve pas (j’ai juste le symbole apparent). Est-ce normal?
Matthieu B.,"5,0",1 décembre 2018,Lire dans un endroit humide n’est plus un problème.
sebastien ,"5,0",13 janvier 2019,"RAS, livraison rapide produit conforme"
Gilou 54,"5,0",5 décembre 2018,"Pour lire partout où je le souhaite. J'apprécie son format et sa lisibilité quelque soit l'environnement ou je me situe, de jour comme de nuit."
Caroline ,"5,0",20 janvier 2019,"Un très bon appareil, simple d'utilisation et vraiment pratique"
I'Bev,"4,0",29 décembre 2018,bon rapport qualité prix
JOMIER M.,"5,0",24 mai 2019,"sceptique sur les liseuses par rapport aux livres, je suis conquise par la facilite a s'adapter a cette liseuse."
Sofiane K.,"4,0",1 février 2019,Très pratique pour emmener plusieurs bouquins avec soi. Le rétro éclairage est pratique et réglable. Bonne qualité de produit.
asseline,"5,0",18 janvier 2019,"Après des aprioris, c'est le idéal, léger,pas besoin de lumière pour lire le soir sans déranger les autres..."
MONCANY DE SAINT AIGNAN,"5,0",13 janvier 2019,Très bien
NGUYEN Chi Dung,"1,0",4 mars 2019,Je l'ai acheté just 2 mois et pas encore utilié beaucoup mais elle n'a pas fonctionnement toujours. l'éteindre en lirant ou peux pas ouvrir.
Client d'Amazon,"5,0",6 janvier 2019,Pour avoir toujours un livre avec moi. J'ai aimé la facilité d'emploi et la rapidité de chargement des livres et l'autonomie de la liseuse.
Mél,"5,0",24 janvier 2019,J’ai repris goût à la lecture achat de fin d’année (cadeau de noël de moi à moi) déjà 5 livres lus un bonheur
Veronique Delcourt,"5,0",16 janvier 2019,J aime lire  et j adore les livres je ne pensais pas aimer une liseuse et bien oui c est pratique et je lis encore plus
Patricia,"5,0",4 janvier 2019,Un cadeau de Noël fabuleux.
Client d'Amazon,"5,0",2 janvier 2019,Des heures de lecture à porter de main :D
Client d'Amazon,"5,0",28 mai 2019,Genial
Client d'Amazon,"5,0",6 février 2019,"Super produit, pratique, simple d'utilisation"
MALOCHET Stéphane,"5,0",15 janvier 2019,"Comme d'habitude avec les Kindle, on est jamais déçu. Configuration très simple, bonne lisibilité."
Client d'Amazon,"5,0",15 décembre 2018,"Transportable partout.
Fluidité de l'écran.
Pratique pour tourner les pages."
Client d'Amazon,"5,0",1 janvier 2019,Un cadeaux
Lebon Patrick,"5,0",11 mars 2019,Je suis très content de mon achat
Val,"5,0",10 décembre 2018,Je ne suis pas déçue
Client d'Amazon,"3,0",23 décembre 2018,"agreable à l utilisation,pas de doc complete avec le kindle! pas de numerotation en page mais un truc esoterique..pas de couleur semble t il..."
lulu3bis,"5,0",29 janvier 2019,"bonne liseuse, enfin je lis dans le bain...."
mag,"5,0",2 décembre 2018,Très bon produit je le mène de partout avec moi très léger discret  la netteté de la Kindle paper white et super
Tomy78,"5,0",11 janvier 2019,"Pour un cadeau, ca a fait mouche"
Phil,"4,0",25 février 2019,"Bon appareil, pratiques, mais dommage que les images soit de piètre qualité
donc à déconseillé pour les bandes dessinées"
André,"4,0",24 avril 2019,"Lire livres. Bien que la taille soit à peu près adéquate, j'aurais aimé une un peu plus grande."
Client d'Amazon,"2,0",10 avril 2019,"J'ai commandé un modèle sans pub plus cher, et je reçois un modèle avec des pubs !! De plus impossible d'enlever les pubs!!"
Oxana Bessmann,"3,0",25 décembre 2018,"appareil reçu pour Noël, léger, bien présenté mais quand il a fallu le charger...le câble fourni ne convient pas visiblement. Donc déçue..."
Valérie,"5,0",29 novembre 2018,"Parfait. Super pratique dans les transports : bus, avion et train. Je recommande."
didinesand,"5,0",23 janvier 2019,merci il est très bien je suis contente de mon achat
CANEL Christine,"5,0",25 février 2019,"très satisfaite de la kindle , je ne la quitte plus à recommander"
Audrey TARAVELLA,"4,0",25 janvier 2019,Je suis très satisfaite de la Kindle jusqu'à maintenant. (Quelques jours d'utilisation)
Deroyer monique,"5,0",21 mars 2019,Très bon produit..Lecture très agréable...Facile d’utilisation.
Agababian,"5,0",21 mars 2019,il s'agit d'un cadeau mais il serait utile d'avoir un accès plus facile pour l'utilisation
Bigdyl,"5,0",2 mars 2019,Liseuse géniale pour lire lorsqu'il fait sombre => l'écran n'éblouit pas et ne fait pas forcer les yeux
Nath,"5,0",12 janvier 2019,"Je l'adore,il me suis partout,je lis Encore plus,je recommande cette article, plus de problème pour ranger mes livres"
libellule,"5,0",13 avril 2019,"facilite d'utilisation, taille optimale pour sac à main, écran qui ne fatigue pas es yeux, à acheter sans hésitation"
Client d'Amazon,"5,0",23 mars 2019,"Très pratique, petit format. Un peu déroutant au départ mais on s’y fait vite, je ne l’ai que depuis quelques jours"
christine,"5,0",26 mai 2019,Je suis entièrement satisfaite de ma liseuse.
Nellsy,"5,0",2 décembre 2018,Nous disposons déjà de l'ancienne Version mais sans rétroéclairage. Excellent produit.
Marie-Pierre Buchoud,"1,0",11 avril 2019,je pense retourner l’appareil.. très déçue...
D. Gilles,"4,0",24 février 2019,"Dommage que les pages ne soient pas numérotées.
Pas de possibilité de lire 2 livres à la fois."
VANNIEUWENHUYSE Bernard,"4,0",4 mai 2019,Facilité de lecture pendant les voyages. Tablette peu encombrante. Simplificite d'utilisation et lecture agréable
Client d'Amazon,"5,0",5 janvier 2019,"Facile d’utilisation, légère, elle me suit partout.
La batterie tient vraiment bien même avec une utilisation intensive."
Sophie Nobels,"5,0",20 février 2019,Reçu rapidement et est vraiment génial ! J'adore ma nouvelle liseuse
Sabatier dominique,"5,0",5 janvier 2019,"Très bon outil, d'utilisation simple.
pas de bug pour l'instant.
merci."
mel,"5,0",30 mars 2019,"Produit très adapté pour lecture quotidienne, très bonne autonomie et écran très agréable !
Large choix."
FREDERIC GODET ,"4,0",9 juin 2019,Excellent produit ! Avec le regret qu'Amazon n'offre pas sur cet appareil un des formats standard du marché !
Client d'Amazon,"2,0",13 avril 2019,"Des pubs affichées dans le mode veille de la liseuse, comme si on l'avait obtenu gratuitement."
jubert,"5,0",17 janvier 2019,Bien
Pierre,"5,0",17 février 2019,Très satisfait de kindle paper white. Le confort de lecture est parfait. La tablette est extrêmement légère.
Cedric,"5,0",16 février 2019,J'ai redecouvert le plaisir de la lecture
GODEFROY,"5,0",1 décembre 2018,j'aime la lecture claire et écran éclairé et en plus il est  étanche merci pour cet article
Client d'Amazon,"5,0",27 janvier 2019,"Livraison rapide, fonctionnement simple et excellent! Je suis ravie des mon achat de puis le temps que j’hesitais"
Faustine,"4,0",29 novembre 2018,"On m’avais prêté un KINDLE pédant un mois avant que j’achète le mien, donc pas de surprise."
MATHIEU,"5,0",4 janvier 2019,"Je lis encore plus car pratique et tres léger . Elle ne se décharge pas rapidement et s utilise partout, en tout temps"
Sébastien,"2,0",24 décembre 2018,"Écran tactile bien moins réactif qu’un smartphone. Très énervant.
Premier livre cherché pas disponible...
Déçu"
Cyril S.,"5,0",7 décembre 2018,Un livre qui propose un autre livre quand on a fini... De longues nuits blanches sur un livre sans fin
Client d'Amazon,"4,0",18 mai 2019,Déçue du catalogue de livres : soit auteur inconnu ou seule la version anglaise proposée
Jok,"5,0",28 avril 2019,"Acheté pour offrir à ma soeur elle avait l'ancienne génération de Kindle, elle en est très contente !"
Asphodelus,"5,0",1 décembre 2018,"Agréable à utiliser et fine, avec une autonomie des plus impressionnantes."
lou esperi,"5,0",11 février 2019,reçu ce jour donc je découvre...
Client d'Amazon,"5,0",17 avril 2019,Pour lire partout avoir un format ideal de la taille d’un livre de poche mais plus léger qu’un livre
Hervé ,"5,0",25 décembre 2018,Achetée il y quelques jours première mise en main très simple et tablette réactive . Lecture agréable
Client d'Amazon,"5,0",4 décembre 2018,Lire n’importe où sans avoir à emporter un lourd fardeau. Pouvoir Lire dans le noir.
Patrick GOLHEN,"4,0",6 janvier 2019,Excellent par sa taille mais également par sa visibilté du texte et son para métrage
Lara,"5,0",15 mars 2019,Léger et ergonomique avec une bonne qualitè de lecture. Une seule charge peut durer des semaines.
Josette,"5,0",13 février 2019,Je ne me fais plus suivre mes livres papiers volumineux
Philippe Hausser,"5,0",3 janvier 2019,"Parfais pour mon utilisation
Très pratique une fois le compre suisse redirigé sur amazone.fr et non .de"
Pau34,"5,0",1 décembre 2018,Oui j'ai bien aimé le produit elle est simple à comprendre et je m'en sert surtout le weekend
Nileda,"5,0",26 février 2019,"leger, peu encombrant et bonne visibilité du texte"
Client Kindle,"5,0",26 mars 2019,Très bien je recommande
Jennifer V.,"5,0",28 mars 2019,J adore !!!! Premiere expérience et je suis complètement fan livraison rapide je recommande
Client d'Amazon,"5,0",25 mai 2019,"Je suis mal voyante
Je ne pouvais plus lire... la liseuse me le permets"
Sophie,"5,0",19 janvier 2019,C’est ma 1ère liseuse je suis ravie
Orphère,"5,0",27 mars 2019,Je l'adore super simple d'utilisation aucun problème de fonctionnement il est parfait 👌🏾
Anselme Aurélie,"5,0",8 février 2019,"Très pratique,  Bonne autonomie, je recommande !"
Client d'Amazon,"5,0",6 mai 2019,Très bien
laurev,"3,0",4 février 2019,Bug sur le produit avec les pages qui clignotent a chaque fois qu'on appuie sur un bouton
Nathalie Feix,"2,0",28 avril 2019,"Attention, j’ai commandé deux Kindle, l’un des deux est rayé!"
LEFEBVRE,"5,0",3 février 2019,Excellent produit. Je ne peux plus m'en passer.
garcia,"5,0",7 janvier 2019,J adore ! Super pratique et baterrie coriace je recommande !
Poncin .m,"5,0",12 décembre 2018,rien n'est à jeter c'est vraiment pratique et agréable à manipuler génial
LES INFOS DE L'APPAREIL Reçu INDIQUENT 3G et non PAS 4G (TROMPERIE  sur le descriptif ),"1,0",9 mars 2019,LES INFOS DE L'APPAREIL Reçu INDIQUENT 3G et non PAS 4G (TROMPERIE  sur le descriptif )
Delay Maxime,"4,0",9 juin 2019,"Trés Pratique de part sa taille. Ne fatigue pas les yeux,bon écran et bonne luminosité."
coudtus,"5,0",6 janvier 2019,Lecture  sans fatigue des yeux.
V77,"5,0",12 février 2019,"Très pratique, très légère et agréable à utiliser, je conseille cette liseuse"
Client d'Amazon,"5,0",25 novembre 2018,Parfait.
Client d'Amazon,"5,0",22 février 2019,rien à dire super je recommande
HERVIN Sylvie,"4,0",9 mai 2019,Elle a tout ce que j'attendais
michel ruiz,"4,0",1 décembre 2018,"Satisfait à ce jour. Installation, réglages simples. Confort de lecture."
Junkere ,"5,0",1 janvier 2019,"Une très bonne prises en main
Je suis très satisfaite du produit"
Client d'Amazon,"5,0",4 janvier 2019,"Facilité d'utilisation, praticité et confort de lecture"
J. Claude Grosyeux,"5,0",1 décembre 2018,"Excellente liseuse. Madame avait la sienne, j'ai désormais la mienne.."
chauvin,"5,0",1 décembre 2018,Tout simplement une bibliothèque numérique très agréable
Lotfi MEZIANI,"5,0",9 mai 2019,C'est ma première expérience avec une liseuse et je suis satisfait !
Michel Gilmour,"5,0",1 janvier 2019,Lire
Client d'Amazon,"5,0",1 décembre 2018,"facile a l utilisation, tres bon produit je recommande."
